,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Player-additional,season,PPG
0,1,Precious Achiuwa,C,23,TOR,39,896,15.0,0.546,0.249,0.339,9.4,23.6,16.0,6.3,1.3,2.7,11.3,19.2,,0.6,1.0,1.6,0.088,,-1.6,-1.0,-2.6,-0.1,achiupr01,2223,9.4
1,2,Steven Adams,C,29,MEM,42,1133,17.6,0.564,0.004,0.49,19.8,25.0,22.4,11.2,1.5,3.7,19.8,14.4,,1.3,2.2,3.5,0.146,,-0.3,0.9,0.6,0.8,adamsst01,2223,8.6
2,3,Bam Adebayo,C,25,MIA,57,1997,20.7,0.587,0.013,0.353,8.2,24.8,16.1,16.3,1.7,2.3,12.3,26.0,,2.8,3.3,6.0,0.145,,0.9,1.0,1.9,2.0,adebaba01,2223,21.1
3,4,Ochai Agbaji,SG,22,UTA,40,629,9.3,0.612,0.624,0.14,4.7,7.4,6.1,4.9,0.5,0.8,7.7,12.0,,0.8,0.2,1.0,0.076,,-1.2,-1.2,-2.4,-0.1,agbajoc01,2223,5.6
4,5,Santi Aldama,PF,22,MEM,57,1247,14.6,0.596,0.529,0.268,5.0,17.1,11.0,7.4,1.5,2.8,8.4,16.0,,1.8,2.0,3.8,0.145,,0.0,1.3,1.3,1.0,aldamsa01,2223,9.3
5,6,Nickeil Alexander-Walker,SG,24,TOT,41,597,12.9,0.596,0.503,0.201,1.9,10.5,6.2,18.7,2.1,2.4,18.4,18.7,,0.3,0.6,0.9,0.069,,-0.7,0.9,0.2,0.3,alexani01,2223,7.7
6,6,Nickeil Alexander-Walker,SG,24,UTA,36,528,13.2,0.609,0.512,0.229,1.7,10.4,6.1,20.1,2.2,2.2,19.4,18.4,,0.4,0.5,0.9,0.078,,-0.5,1.0,0.5,0.3,alexani01,2223,7.7
7,6,Nickeil Alexander-Walker,SG,24,MIN,5,69,10.3,0.51,0.448,0.034,3.3,11.1,7.3,8.1,1.4,3.9,12.0,20.6,,-0.1,0.1,0.0,0.0,,-1.8,-0.1,-2.0,0.0,alexani01,2223,7.7
8,7,Grayson Allen,SG,27,MIL,57,1573,12.4,0.613,0.639,0.243,3.3,9.0,6.3,11.6,1.4,0.5,11.5,14.7,,2.3,1.9,4.2,0.129,,-0.6,0.7,0.2,0.8,allengr01,2223,10.8
9,8,Jarrett Allen,C,24,CLE,57,1890,20.2,0.679,0.017,0.355,11.6,23.6,17.7,7.5,1.2,3.3,11.9,16.7,,4.8,3.3,8.1,0.207,,1.5,0.9,2.4,2.1,allenja01,2223,14.4
10,9,Jose Alvarado,PG,24,NOP,61,1310,11.9,0.525,0.505,0.164,2.4,9.8,6.0,19.9,2.5,0.7,13.4,19.7,,0.2,1.5,1.7,0.063,,-1.9,0.5,-1.4,0.2,alvarjo01,2223,9.0
11,10,Kyle Anderson,PF,29,MIN,51,1337,14.6,0.59,0.221,0.337,3.4,17.4,10.5,20.5,2.1,2.9,16.3,14.3,,1.6,1.8,3.5,0.124,,-0.2,2.4,2.2,1.4,anderky01,2223,8.9
12,11,Giannis Antetokounmpo,PF,28,MIL,49,1589,28.4,0.594,0.14,0.605,7.6,30.2,19.3,31.7,1.1,1.9,13.0,39.2,,3.5,3.1,6.6,0.198,,5.5,2.6,8.0,4.0,antetgi01,2223,31.2
13,12,Thanasis Antetokounmpo,SF,30,MIL,27,108,2.1,0.298,0.2,0.4,8.9,15.8,12.5,4.5,0.9,2.3,22.9,11.9,,-0.3,0.2,-0.1,-0.044,,-8.8,-0.8,-9.6,-0.2,antetth01,2223,0.6
14,13,Cole Anthony,PG,22,ORL,42,1039,15.4,0.553,0.342,0.299,2.7,18.0,10.4,24.8,1.1,2.4,12.4,21.2,,1.2,1.1,2.3,0.106,,0.4,0.7,1.1,0.8,anthoco01,2223,12.2
15,14,OG Anunoby,SF,25,TOR,49,1750,13.8,0.558,0.382,0.215,4.3,13.5,8.6,8.2,2.8,2.1,12.8,20.0,,0.5,2.1,2.6,0.072,,-1.2,0.6,-0.6,0.6,anunoog01,2223,16.6
16,15,Ryan Arcidiacono,PG,28,TOT,14,69,4.6,0.429,0.643,0.0,0.0,16.3,8.2,14.8,1.4,0.0,17.6,10.7,,0.0,0.1,0.0,0.004,,-6.7,-0.7,-7.4,-0.1,arcidry01,2223,3.0
17,15,Ryan Arcidiacono,PG,28,NYK,11,26,3.2,0.3,0.6,0.0,0.0,16.6,8.3,9.5,3.8,0.0,16.7,9.9,,0.0,0.0,0.0,-0.008,,-9.0,3.8,-5.2,0.0,arcidry01,2223,3.0
18,15,Ryan Arcidiacono,PG,28,POR,3,43,5.5,0.5,0.667,0.0,0.0,16.1,8.1,18.0,0.0,0.0,18.2,11.2,,0.0,0.0,0.0,0.011,,-5.3,-3.5,-8.7,-0.1,arcidry01,2223,3.0
19,16,Deni Avdija,SF,22,WAS,59,1557,11.5,0.534,0.405,0.293,4.8,21.2,13.3,12.7,1.7,1.5,14.6,16.3,,0.3,1.9,2.2,0.068,,-2.6,0.7,-2.0,0.0,avdijde01,2223,8.7
20,17,Deandre Ayton,C,24,PHO,53,1606,21.1,0.617,0.031,0.22,10.0,27.4,18.5,10.9,0.9,2.3,11.2,24.0,,2.9,2.3,5.2,0.155,,1.6,-0.1,1.6,1.4,aytonde01,2223,18.2
21,18,Udoka Azubuike,C,23,UTA,26,153,16.7,0.769,0.0,0.276,11.5,28.2,19.9,5.5,1.3,3.8,23.5,11.6,,0.2,0.2,0.4,0.13,,-0.9,0.8,-0.1,0.1,azubuud01,2223,1.9
22,19,Marvin Bagley III,C,23,DET,27,584,18.4,0.582,0.157,0.267,12.3,21.7,16.9,4.3,1.1,2.8,8.7,20.9,,0.8,0.4,1.3,0.105,,0.6,-1.3,-0.6,0.2,baglema01,2223,11.4
23,20,Patrick Baldwin Jr.,SF,20,GSW,20,175,14.0,0.62,0.78,0.073,0.6,18.0,9.4,3.3,1.6,0.5,9.6,22.5,,0.0,0.2,0.2,0.056,,1.9,-1.4,0.5,0.1,baldwpa01,2223,5.0
24,21,LaMelo Ball,PG,21,CHO,36,1268,18.1,0.541,0.531,0.169,3.4,16.3,9.6,37.9,1.7,0.8,14.3,29.7,,0.8,1.1,1.9,0.07,,3.3,-1.0,2.3,1.4,ballla01,2223,23.3
25,22,Mo Bamba,C,24,TOT,44,726,15.9,0.601,0.515,0.26,7.7,24.2,16.0,8.9,0.8,5.4,9.0,16.5,,1.1,1.0,2.2,0.142,,0.0,0.8,0.7,0.5,bambamo01,2223,4.4
26,22,Mo Bamba,C,24,ORL,40,681,16.6,0.613,0.505,0.238,7.9,22.8,15.3,9.2,0.9,5.4,8.5,16.4,,1.2,0.9,2.2,0.152,,0.5,0.8,1.3,0.6,bambamo01,2223,4.4
27,22,Mo Bamba,C,24,LAL,4,45,6.6,0.424,0.692,0.615,4.9,45.6,25.9,5.6,0.0,5.6,15.4,18.3,,-0.1,0.1,0.0,-0.008,,-8.8,0.6,-8.1,-0.1,bambamo01,2223,4.4
28,23,Paolo Banchero,PF,20,ORL,55,1853,15.1,0.528,0.262,0.492,3.9,18.4,11.2,16.7,1.3,1.4,12.4,27.5,,0.0,2.0,2.0,0.052,,-0.7,-0.7,-1.4,0.3,banchpa01,2223,20.1
29,24,Desmond Bane,SG,24,MEM,38,1180,19.2,0.598,0.44,0.226,2.4,14.4,8.4,19.9,1.6,1.1,10.8,26.1,,2.2,1.7,3.9,0.157,,3.4,0.5,4.0,1.8,banede01,2223,21.2
30,25,Dalano Banton,PG,23,TOR,27,251,13.9,0.499,0.411,0.17,3.8,13.1,8.1,17.2,2.6,4.7,11.7,23.1,,-0.1,0.3,0.3,0.053,,-1.9,0.7,-1.3,0.0,bantoda01,2223,4.4
31,26,Dominick Barlow,SF,19,SAS,11,111,12.2,0.609,0.154,0.385,13.4,14.5,13.9,8.3,0.9,1.5,16.5,13.6,,0.2,0.0,0.2,0.084,,-3.4,-1.7,-5.1,-0.1,barlodo01,2223,3.1
32,27,Harrison Barnes,PF,30,SAC,61,1995,14.1,0.631,0.458,0.514,3.6,12.8,8.3,6.6,1.1,0.4,8.7,17.0,,3.7,1.2,4.9,0.118,,0.5,-1.3,-0.8,0.6,barneha02,2223,15.0
33,28,Scottie Barnes,PF,21,TOR,60,2116,15.7,0.525,0.234,0.254,7.0,16.3,11.3,19.9,1.4,2.5,12.1,20.2,,1.9,2.0,3.9,0.089,,0.7,-0.2,0.4,1.3,barnesc01,2223,15.6
34,29,RJ Barrett,SG,22,NYK,56,1911,13.0,0.531,0.337,0.328,2.8,13.6,8.2,12.8,0.7,0.4,11.1,26.0,,0.5,1.5,2.0,0.049,,-1.1,-1.7,-2.8,-0.3,barrerj01,2223,19.8
35,30,Will Barton,SG,32,TOT,41,786,10.1,0.504,0.484,0.158,1.5,13.7,7.8,16.7,1.1,1.1,12.9,19.4,,-0.3,0.6,0.3,0.019,,-1.6,-0.9,-2.6,-0.1,bartowi01,2223,2.6
36,30,Will Barton,SG,32,WAS,40,782,10.2,0.505,0.482,0.158,1.5,13.7,7.9,16.7,1.1,1.1,12.9,19.4,,-0.3,0.6,0.3,0.02,,-1.6,-0.9,-2.5,-0.1,bartowi01,2223,2.6
37,30,Will Barton,SG,32,TOR,1,4,-2.1,0.0,1.0,0.0,0.0,0.0,0.0,29.3,0.0,0.0,0.0,10.6,,0.0,0.0,0.0,-0.152,,-7.6,-3.4,-11.0,0.0,bartowi01,2223,2.6
38,31,Charles Bassey,C,22,SAS,29,409,18.6,0.653,0.069,0.304,16.1,28.7,22.2,12.0,1.5,5.4,22.2,15.1,,0.6,0.5,1.0,0.121,,-0.8,1.1,0.3,0.2,bassech01,2223,5.7
39,32,Keita Bates-Diop,SF,27,SAS,48,999,13.0,0.574,0.257,0.28,5.0,13.7,9.2,8.0,1.6,1.2,9.9,15.9,,0.9,0.4,1.3,0.06,,-1.0,-1.0,-2.0,0.0,bateske01,2223,8.5
40,33,Nicolas Batum,PF,34,LAC,60,1317,11.2,0.588,0.815,0.141,4.6,16.8,10.8,9.2,1.5,2.7,12.2,12.0,,1.1,1.6,2.7,0.1,,-0.9,1.3,0.4,0.8,batumni01,2223,6.1
41,34,Darius Bazley,PF,22,OKC,36,555,13.0,0.525,0.285,0.411,5.5,18.3,11.8,7.5,1.6,4.8,10.5,15.7,,0.2,0.8,0.9,0.079,,-1.7,0.7,-1.0,0.1,bazleda01,2223,2.5
42,35,Bradley Beal,SG,29,WAS,39,1290,20.6,0.606,0.268,0.254,2.8,8.9,6.0,27.0,1.3,1.6,12.8,28.8,,2.2,1.0,3.2,0.118,,3.7,-1.2,2.5,1.5,bealbr01,2223,23.4
43,36,Malik Beasley,SG,26,TOT,61,1625,11.6,0.535,0.704,0.063,1.8,12.3,7.1,9.2,1.6,0.4,8.4,21.4,,0.2,1.2,1.4,0.042,,-0.5,-1.0,-1.5,0.2,beaslma01,2223,11.5
44,36,Malik Beasley,SG,26,UTA,55,1472,11.7,0.535,0.704,0.066,2.0,12.4,7.3,9.1,1.4,0.4,8.0,21.3,,0.4,1.0,1.4,0.046,,-0.3,-1.3,-1.6,0.2,beaslma01,2223,11.5
45,36,Malik Beasley,SG,26,LAL,6,153,11.1,0.539,0.708,0.042,0.0,10.7,5.5,9.5,3.4,0.0,12.0,22.9,,-0.2,0.2,0.0,0.011,,-2.8,1.8,-1.0,0.0,beaslma01,2223,11.5
46,37,MarJon Beauchamp,SF,22,MIL,40,571,8.1,0.505,0.588,0.142,6.4,10.2,8.3,6.3,1.5,0.6,14.6,18.7,,-0.4,0.7,0.3,0.029,,-4.3,-0.5,-4.8,-0.4,beaucma01,2223,5.3
47,38,Dāvis Bertāns,PF,30,DAL,34,360,9.9,0.606,0.874,0.108,1.9,8.7,5.2,4.9,1.0,0.8,7.2,15.8,,0.3,0.2,0.5,0.066,,-1.0,-1.8,-2.8,-0.1,bertada01,2223,4.2
48,39,Patrick Beverley,PG,34,TOT,48,1288,8.3,0.543,0.659,0.224,2.2,10.5,6.5,12.2,1.5,1.8,13.8,10.6,,0.5,1.2,1.7,0.064,,-3.3,1.3,-2.0,0.0,beverpa01,2223,4.4
49,39,Patrick Beverley,PG,34,LAL,45,1211,8.4,0.548,0.656,0.207,2.2,9.8,6.1,12.1,1.6,1.7,13.8,10.6,,0.5,1.1,1.7,0.066,,-3.3,1.3,-2.0,0.0,beverpa01,2223,4.4
50,39,Patrick Beverley,PG,34,CHI,3,77,7.3,0.468,0.714,0.5,3.0,21.4,12.4,14.4,0.0,2.5,14.9,11.4,,0.0,0.1,0.1,0.048,,-4.2,1.7,-2.5,0.0,beverpa01,2223,4.4
51,40,Saddiq Bey,SF,23,TOT,57,1626,14.3,0.558,0.495,0.33,4.3,14.0,9.0,8.1,1.6,0.7,7.3,20.7,,1.8,0.8,2.6,0.078,,0.6,-1.3,-0.7,0.6,beysa01,2223,11.3
52,40,Saddiq Bey,SF,23,DET,52,1500,14.4,0.552,0.483,0.345,4.2,13.9,8.9,8.5,1.6,0.7,7.2,21.2,,1.6,0.7,2.3,0.075,,0.5,-1.2,-0.7,0.5,beysa01,2223,11.3
53,40,Saddiq Bey,SF,23,ATL,5,126,13.3,0.665,0.676,0.081,5.1,15.6,10.3,3.1,1.1,0.7,9.5,14.2,,0.2,0.1,0.3,0.113,,1.8,-1.7,0.1,0.1,beysa01,2223,11.3
54,41,Khem Birch,C,30,TOR,20,162,9.5,0.629,0.063,0.156,5.2,12.8,8.7,5.9,1.5,3.0,19.0,11.1,,0.1,0.2,0.2,0.07,,-4.5,0.9,-3.6,-0.1,birchkh01,2223,2.2
55,42,Goga Bitadze,C,23,TOT,22,211,14.9,0.568,0.273,0.455,13.6,15.2,14.4,12.6,2.0,4.2,15.4,15.5,,0.2,0.2,0.5,0.109,,-1.7,1.3,-0.4,0.1,bitadgo01,2223,5.6
56,42,Goga Bitadze,C,23,IND,21,202,14.0,0.551,0.269,0.462,13.7,13.1,13.4,12.3,2.1,4.4,16.1,15.5,,0.2,0.2,0.4,0.094,,-2.3,1.2,-1.1,0.0,bitadgo01,2223,5.6
57,42,Goga Bitadze,C,23,ORL,1,9,34.7,0.872,0.333,0.333,12.6,63.0,37.9,18.3,0.0,0.0,0.0,16.5,,0.1,0.0,0.1,0.451,,12.3,3.7,16.0,0.0,bitadgo01,2223,5.6
58,43,Bismack Biyombo,C,30,PHO,46,642,12.4,0.542,0.0,0.37,8.6,24.0,16.1,9.1,1.1,8.2,21.1,13.5,,-0.2,1.2,1.0,0.074,,-4.5,2.7,-1.8,0.0,biyombi01,2223,3.7
59,44,Buddy Boeheim,PG,23,DET,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.018,,-8.1,-1.9,-9.9,0.0,boehebu01,2223,1.5
60,45,Bogdan Bogdanović,SG,30,ATL,37,1085,14.0,0.572,0.574,0.12,1.4,11.1,6.2,13.9,1.4,0.9,9.0,20.3,,1.0,0.8,1.8,0.079,,0.7,-0.7,0.0,0.5,bogdabo01,2223,14.4
61,46,Bojan Bogdanović,PF,33,DET,58,1853,17.3,0.624,0.396,0.347,2.0,11.3,6.5,13.5,0.9,0.3,11.8,25.7,,3.1,0.4,3.4,0.089,,2.4,-1.9,0.6,1.2,bogdabo02,2223,21.6
62,47,Bol Bol,PF,23,ORL,57,1303,15.4,0.632,0.212,0.229,5.5,24.5,15.0,5.6,0.9,5.6,18.0,18.3,,0.4,1.9,2.3,0.084,,-1.2,0.7,-0.5,0.5,bolbo01,2223,9.5
63,48,Leandro Bolmaro,SG,22,UTA,14,68,-5.0,0.15,0.2,0.0,6.5,4.8,5.6,12.4,2.1,1.2,25.9,16.6,,-0.4,0.0,-0.3,-0.229,,-12.6,-2.3,-14.9,-0.2,bolmale01,2223,0.4
64,49,Devin Booker,SG,26,PHO,35,1192,21.0,0.578,0.307,0.313,2.5,12.6,7.4,28.7,1.2,0.9,10.0,31.8,,2.3,1.2,3.5,0.141,,4.0,-0.6,3.4,1.6,bookede01,2223,27.6
65,50,Brandon Boston Jr.,SG,21,LAC,21,247,13.7,0.519,0.24,0.314,3.2,9.9,6.6,12.2,1.8,0.0,8.0,26.5,,0.0,0.2,0.2,0.046,,-1.5,-0.6,-2.2,0.0,bostobr01,2223,6.8
66,51,Chris Boucher,PF,30,TOR,57,1177,18.4,0.588,0.365,0.35,11.3,21.3,15.9,3.1,1.6,4.0,6.2,18.0,,2.4,1.5,3.9,0.159,,0.9,-0.8,0.1,0.6,bouchch01,2223,9.5
67,52,James Bouknight,SG,22,CHO,26,354,5.6,0.421,0.525,0.18,1.5,14.2,7.6,10.5,1.7,1.0,12.6,17.7,,-0.6,0.3,-0.4,-0.048,,-6.2,-0.4,-6.6,-0.4,bouknja01,2223,4.3
68,53,Jamaree Bouyea,PG,23,MIA,4,65,7.8,0.54,0.385,0.154,1.7,7.4,4.4,8.6,3.1,3.1,22.4,12.1,,-0.1,0.1,0.0,0.036,,-5.0,2.0,-3.0,0.0,bouyeja01,2223,3.8
69,54,Tony Bradley,C,25,CHI,12,33,21.7,0.69,0.417,0.333,3.5,33.3,18.7,4.4,1.5,2.9,6.8,19.6,,0.1,0.1,0.2,0.221,,4.4,0.4,4.8,0.1,bradlto01,2223,1.6
70,55,Malaki Branham,SF,19,SAS,48,1077,9.7,0.533,0.44,0.12,2.0,9.3,5.5,12.1,1.1,0.5,11.2,18.2,,0.0,0.1,0.1,0.003,,-2.6,-2.1,-4.7,-0.7,branhma01,2223,9.3
71,56,Christian Braun,SG,21,DEN,58,869,10.0,0.575,0.318,0.214,5.4,12.5,9.0,6.3,1.5,1.1,10.6,12.3,,0.6,0.8,1.5,0.08,,-2.3,-0.2,-2.5,-0.1,braunch01,2223,4.2
72,57,Mikal Bridges,SF,26,TOT,62,2240,15.8,0.584,0.341,0.239,3.1,10.6,6.8,14.4,1.6,2.0,8.6,19.9,,3.5,2.4,5.9,0.126,,1.0,0.5,1.5,2.0,bridgmi01,2223,25.8
73,57,Mikal Bridges,SF,26,PHO,56,2040,15.0,0.574,0.342,0.228,3.0,10.4,6.6,14.3,1.6,2.0,8.5,19.2,,2.9,2.2,5.1,0.119,,0.5,0.5,1.1,1.6,bridgmi01,2223,25.8
74,57,Mikal Bridges,SF,26,BRK,6,200,24.0,0.658,0.337,0.326,4.7,13.1,9.1,15.2,1.9,2.2,9.2,26.7,,0.6,0.2,0.8,0.19,,5.8,-0.1,5.7,0.4,bridgmi01,2223,25.8
75,58,Oshae Brissett,SF,24,IND,49,786,10.5,0.524,0.534,0.402,6.2,17.1,11.7,4.4,1.7,0.9,7.5,14.9,,0.3,0.6,1.0,0.061,,-1.9,-0.5,-2.4,-0.1,brissos01,2223,5.6
76,59,Malcolm Brogdon,PG,30,BOS,53,1349,18.8,0.629,0.417,0.25,2.8,15.2,9.1,22.2,1.2,1.0,11.7,23.0,,3.0,1.6,4.6,0.164,,2.9,0.3,3.2,1.7,brogdma01,2223,14.6
77,60,Dillon Brooks,SF,27,MEM,55,1668,9.0,0.483,0.41,0.161,2.3,9.1,5.7,11.6,1.3,0.5,8.9,22.3,,-0.8,1.9,1.1,0.031,,-3.8,-0.5,-4.4,-1.0,brookdi01,2223,14.4
78,61,Bruce Brown,SG,26,DEN,62,1773,12.9,0.577,0.383,0.161,2.8,12.7,7.9,16.2,1.8,1.9,14.1,17.1,,1.3,1.9,3.3,0.088,,-0.9,0.4,-0.5,0.7,brownbr01,2223,11.1
79,62,Greg Brown III,PF,21,POR,16,93,5.9,0.421,0.25,0.429,2.5,21.1,11.9,4.4,2.1,4.7,15.3,18.4,,-0.2,0.1,-0.1,-0.063,,-8.3,0.0,-8.3,-0.1,browngr01,2223,1.8
80,63,Jaylen Brown,SF,26,BOS,50,1787,19.2,0.584,0.369,0.27,3.9,17.5,10.8,15.4,1.6,1.1,11.9,31.6,,1.3,2.4,3.6,0.097,,1.5,-0.5,1.0,1.4,brownja02,2223,26.4
81,64,Kendall Brown,SG,19,IND,6,40,9.2,0.571,0.143,0.286,5.5,11.0,8.3,9.9,4.8,0.0,20.2,10.4,,0.0,0.1,0.1,0.077,,-7.0,4.0,-2.9,0.0,brownke03,2223,1.5
82,65,Moses Brown,C,23,LAC,34,288,23.0,0.607,0.0,0.75,22.3,31.7,27.0,2.2,0.5,4.4,9.9,21.5,,0.7,0.4,1.1,0.189,,0.9,-1.3,-0.4,0.1,brownmo01,2223,4.6
83,66,Sterling Brown,SG,27,LAL,4,24,7.0,0.0,0.5,0.0,13.7,21.4,17.7,9.4,5.9,0.0,0.0,7.0,,0.0,0.1,0.0,0.035,,-8.5,5.1,-3.3,0.0,brownst02,2223,0.0
84,67,Troy Brown Jr.,SF,23,LAL,56,1344,9.1,0.547,0.574,0.079,4.2,14.0,9.3,5.6,1.4,0.5,10.0,12.2,,0.4,1.2,1.7,0.06,,-2.3,0.4,-1.9,0.0,browntr01,2223,7.3
85,68,Jalen Brunson,PG,26,NYK,59,2075,20.9,0.585,0.263,0.338,1.9,9.2,5.6,28.7,1.3,0.7,9.1,27.0,,5.8,1.7,7.5,0.174,,4.1,-0.4,3.7,3.0,brunsja01,2223,23.8
86,69,Thomas Bryant,C,25,TOT,48,970,20.5,0.693,0.155,0.375,8.8,25.0,17.2,4.5,0.7,2.5,8.2,18.1,,2.7,1.2,3.9,0.192,,1.5,-0.5,1.0,0.7,bryanth01,2223,4.9
87,69,Thomas Bryant,C,25,LAL,41,876,21.6,0.712,0.166,0.359,8.4,24.8,16.9,5.0,0.8,2.2,7.4,18.1,,2.7,1.1,3.8,0.208,,2.4,-0.3,2.1,0.9,bryanth01,2223,4.9
88,69,Thomas Bryant,C,25,DEN,7,94,10.8,0.506,0.037,0.556,12.7,26.4,19.7,0.0,0.5,4.8,15.2,18.3,,0.0,0.1,0.1,0.043,,-6.7,-2.5,-9.2,-0.2,bryanth01,2223,4.9
89,70,Reggie Bullock,SF,31,DAL,61,1854,7.6,0.57,0.847,0.097,1.8,11.9,6.8,6.2,1.3,0.6,7.4,9.9,,1.0,1.2,2.2,0.058,,-2.3,-0.1,-2.4,-0.2,bullore01,2223,7.1
90,71,Alec Burks,SG,31,DET,49,1081,16.5,0.605,0.509,0.407,1.8,13.7,7.6,15.7,1.6,0.6,9.7,22.5,,1.9,0.5,2.5,0.11,,1.7,-0.6,1.1,0.8,burksal01,2223,12.8
91,72,Deonte Burton,SG,29,SAC,2,6,-12.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,,0.0,0.0,0.0,-0.347,,-14.8,-10.0,-24.8,0.0,burtode02,2223,0.0
92,73,Jimmy Butler,SF,33,MIA,47,1569,25.9,0.623,0.119,0.584,7.2,13.6,10.3,25.9,2.9,1.0,9.0,25.5,,5.7,2.5,8.1,0.249,,5.6,2.2,7.8,3.9,butleji01,2223,22.3
93,74,John Butler,C,20,POR,9,30,4.6,0.2,0.8,0.0,3.9,3.8,3.9,4.1,1.6,8.8,0.0,7.3,,0.0,0.0,0.0,-0.022,,-5.8,0.2,-5.6,0.0,butlejo01,2223,0.2
94,75,Jamal Cain,SF,23,MIA,14,186,14.0,0.579,0.24,0.32,7.1,17.6,12.1,7.3,2.1,0.0,6.6,14.5,,0.3,0.3,0.5,0.135,,-2.1,1.4,-0.7,0.1,cainja01,2223,4.7
95,76,Kentavious Caldwell-Pope,SG,29,DEN,60,1886,12.2,0.623,0.505,0.193,1.8,8.6,5.3,9.7,2.2,1.3,11.7,14.4,,2.0,1.9,4.0,0.101,,-0.9,0.5,-0.5,0.7,caldwke01,2223,11.3
96,77,Facundo Campazzo,PG,31,DAL,8,52,8.0,0.36,0.846,0.154,0.0,4.6,2.3,22.9,5.8,0.0,17.8,14.7,,-0.1,0.1,0.0,-0.007,,-4.7,3.5,-1.1,0.0,campafa01,2223,1.3
97,78,Vlatko Čančar,PF,25,DEN,48,794,11.8,0.63,0.498,0.156,3.3,13.1,8.3,11.7,1.1,1.4,12.7,13.7,,1.1,0.7,1.8,0.106,,-1.0,-0.3,-1.3,0.1,cancavl01,2223,5.8
98,79,Clint Capela,C,28,ATL,46,1232,22.1,0.631,0.003,0.221,17.0,28.8,22.9,4.6,1.2,4.0,7.8,16.3,,3.3,1.8,5.1,0.199,,2.1,-0.3,1.9,1.2,capelca01,2223,12.0
99,80,Vernon Carey Jr.,C,21,WAS,11,28,10.8,0.338,0.0,0.25,12.4,30.4,21.8,13.4,3.5,6.0,18.4,16.9,,-0.1,0.1,0.0,0.019,,-6.9,2.1,-4.9,0.0,careyve01,2223,0.5
100,81,Jevon Carter,PG,27,MIL,61,1383,10.9,0.556,0.582,0.079,2.1,9.7,6.0,14.7,2.1,1.5,13.5,14.7,,0.7,2.1,2.8,0.098,,-2.3,1.9,-0.3,0.6,carteje01,2223,8.0
101,82,Wendell Carter Jr.,C,23,ORL,42,1248,16.5,0.609,0.334,0.35,8.3,25.1,16.7,13.2,0.7,1.9,15.2,21.2,,1.5,1.4,2.9,0.111,,0.2,-0.1,0.1,0.7,cartewe01,2223,15.0
102,83,Alex Caruso,PG,28,CHI,52,1262,11.4,0.577,0.523,0.266,2.9,11.5,7.3,16.7,3.3,2.6,21.3,11.0,,0.6,2.1,2.7,0.104,,-2.4,3.7,1.2,1.0,carusal01,2223,5.6
103,84,Julian Champagnie,SF,21,PHI,2,7,-3.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,12.7,,0.0,0.0,0.0,-0.214,,-12.2,-1.4,-13.5,0.0,champju02,2223,6.5
104,85,Justin Champagnie,SF,21,TOR,3,11,29.1,1.0,0.0,0.0,9.6,33.3,20.5,15.7,0.0,0.0,0.0,11.6,,0.1,0.0,0.1,0.331,,6.1,1.7,7.9,0.0,champju01,2223,2.0
105,86,Kennedy Chandler,PG,20,MEM,26,227,10.0,0.419,0.206,0.162,3.2,11.1,7.1,26.5,2.3,2.0,18.0,16.0,,-0.2,0.3,0.2,0.033,,-3.6,1.3,-2.4,0.0,chandke01,2223,2.2
106,87,Max Christie,SG,19,LAL,36,500,7.4,0.573,0.602,0.155,1.5,13.7,7.8,4.7,0.8,1.2,10.6,10.4,,0.1,0.4,0.5,0.053,,-3.1,-0.2,-3.3,-0.2,chrisma02,2223,3.5
107,88,Josh Christopher,SG,21,HOU,43,461,10.6,0.521,0.278,0.198,2.6,9.3,5.9,13.9,1.8,1.9,16.1,21.7,,-0.4,0.2,-0.2,-0.017,,-3.5,-1.6,-5.1,-0.4,chrisjo01,2223,5.1
108,89,Brandon Clarke,PF,26,MEM,54,1068,20.2,0.686,0.017,0.388,8.6,21.0,14.8,9.5,1.5,3.1,12.0,17.5,,2.7,1.9,4.6,0.206,,0.9,1.8,2.7,1.3,clarkbr01,2223,10.0
109,90,Jordan Clarkson,SG,30,UTA,60,1954,14.9,0.559,0.447,0.233,3.9,9.5,6.7,20.6,0.8,0.5,14.0,27.9,,1.2,0.8,2.0,0.049,,1.0,-2.5,-1.5,0.2,clarkjo01,2223,20.8
110,91,Nic Claxton,C,23,BRK,57,1675,21.1,0.693,0.005,0.433,9.9,24.3,17.4,8.4,1.4,7.5,12.2,15.7,,3.9,2.8,6.8,0.194,,0.9,1.8,2.8,2.0,claxtni01,2223,12.3
111,92,Amir Coffey,SG,25,LAC,41,571,7.6,0.502,0.272,0.404,3.2,6.8,5.0,11.5,0.6,0.5,9.6,13.6,,0.2,0.3,0.5,0.045,,-4.3,-0.6,-4.9,-0.4,coffeam01,2223,3.8
